step,episode,mae,rmse,bias,p95_absolute_error,spearman,kendall,sampled_reverse_fraction,sampled_delta_mae,terminal_abs_error
500,171,0.01867189870972652,0.021139665020801154,-0.01867189870972652,0.03521155454218387,0.9798387096774193,0.9072580645161292,0.22580645161290322,0.005489967703338592,0.009034893475472927
500,180,0.010776270319183823,0.012405246393439795,0.006218704838829581,0.020709140598773955,0.9670087976539589,0.866935483870968,0.3225806451612903,0.005293326677694436,0.008855652995407581
500,182,0.015466535376617685,0.016856775297400685,-0.015164110256591812,0.02644547950476408,0.9820381231671553,0.9072580645161292,0.3548387096774194,0.005329783405027082,0.009148212149739265
500,195,0.02064604787301505,0.023420172407575355,-0.02064604787301505,0.04054901711642742,0.9824046920821112,0.899193548387097,0.3548387096774194,0.0055196749707383495,0.008971517905592918
500,196,0.009387290912854951,0.011319563546807201,-0.007819883401680272,0.020608714781701565,0.9549120234604106,0.8427419354838711,0.2903225806451613,0.003952286972273742,0.008998291566967964
500,205,0.013319991747266613,0.01579778754294314,-0.01289681157504674,0.027737840637564657,0.9593108504398827,0.8548387096774194,0.3225806451612903,0.008750661576707517,0.009117301553487778
500,209,0.01384853227500571,0.01579982221600444,-0.00964151665539248,0.030573670566081998,0.875733137829912,0.7862903225806454,0.3870967741935484,0.008399730773582574,0.008988157846033573
500,216,0.00906406577269081,0.01060760982612558,-0.00871997328067664,0.01744309030473232,0.9849706744868034,0.9233870967741936,0.25806451612903225,0.005752595441956674,0.00911005213856697
500,222,0.024856353615177795,0.026932602982147287,-0.0245933530095499,0.03879737742245197,0.9567448680351905,0.8427419354838711,0.3548387096774194,0.010803716918153147,0.026071399450302124
500,230,0.012690881667367648,0.015035535957445473,0.0011138014451717027,0.025838936120271678,0.9303519061583577,0.7741935483870969,0.4838709677419355,0.01517328130261552,0.00891316868364811
500,242,0.01599316952342633,0.019030034247784506,-0.01545577975048218,0.036706474144011736,0.9578445747800585,0.8346774193548387,0.3548387096774194,0.009336950077164558,0.008847076445817947
500,255,0.008328040115884505,0.009913768021627758,-0.0009785357251530513,0.018485862016677852,0.970674486803519,0.8629032258064517,0.45161290322580644,0.00983007934184805,0.009083365090191364
500,257,0.009244456552551128,0.011320210938558891,-0.008403194267884828,0.02017608173191547,0.974706744868035,0.8830645161290324,0.2903225806451613,0.005612392999952839,0.008796930313110352
500,266,0.011235072095587384,0.013811387032340163,-0.010290283062204253,0.02712396699935198,0.9571114369501464,0.8427419354838711,0.3548387096774194,0.007342625379322037,0.009266949258744717
500,277,0.02823014001478441,0.03795621455428548,0.017573222488863394,0.08558954931795595,0.9134897360703812,0.7862903225806454,0.3548387096774194,0.026542463159609224,0.010016278363764286
500,281,0.022565092949662358,0.02800024660628588,-0.021750227839220315,0.05673784613609313,0.9798387096774193,0.8951612903225807,0.3225806451612903,0.013100577097746634,0.01048218086361885
500,305,0.0457024188071955,0.05041901181884803,-0.0457024188071955,0.07057150825858116,0.9908357771260996,0.9435483870967742,0.22580645161290322,0.009509150299333757,0.00901082344353199
500,313,0.014280488947406411,0.017891028713184022,-0.00328852329403162,0.030777887441217896,0.9857038123167154,0.9274193548387099,0.1935483870967742,0.010143437272598666,0.009527822956442833
500,314,0.02192748532979749,0.026075947178380264,-0.01572440573363565,0.046673464588820934,0.9571114369501464,0.8588709677419356,0.3225806451612903,0.015591149849276389,0.010197542607784271
500,323,0.0261186653515324,0.02974000349331494,-0.025780449737794697,0.04790928214788436,0.9805718475073312,0.9072580645161292,0.3225806451612903,0.009545600612557704,0.00967788603156805
500,329,0.019654131203424186,0.02343174341393466,-0.012612317863386124,0.040560379251837725,0.9633431085043987,0.870967741935484,0.2903225806451613,0.02010483976693884,0.010199972428381443
500,341,0.014743377032573335,0.019253286107896863,-0.011410435239668004,0.03630314320325851,0.971041055718475,0.8790322580645162,0.3548387096774194,0.014166353570838128,0.009122045710682869
500,357,0.048392133408924565,0.06436212291085991,0.031180667836451903,0.13050815016031264,0.9596774193548386,0.870967741935484,0.3225806451612903,0.019930850714445114,0.011440256610512733
500,362,0.02113460307009518,0.02744016063177681,0.007847390370443463,0.05372287109494209,0.9475806451612904,0.8185483870967744,0.3870967741935484,0.016193063539122383,0.010724366642534733
500,391,0.057443889847490937,0.07035713247743988,0.055799096066039056,0.10718061048537493,0.9241202346041054,0.7741935483870969,0.3870967741935484,0.02688548140107624,0.010589073412120342
500,418,0.005371065730287228,0.006950868433107823,-0.0032837411054060794,0.0159922962076962,0.9901026392961876,0.9395161290322582,0.25806451612903225,0.0031652325884469093,0.008843211457133293
500,420,0.010144196290639229,0.011546423167643734,-0.010084479654324241,0.020176659151911736,0.9882697947214076,0.931451612903226,0.25806451612903225,0.004288772601754435,0.008867823518812656
500,422,0.01183687196316896,0.012979999465983523,-0.01156801310571609,0.019218037836253643,0.9743401759530791,0.8911290322580646,0.25806451612903225,0.005055110556103529,0.008832510560750961
500,435,0.004642952073481865,0.005992997401978944,-0.0013766967022093013,0.011379179544746874,0.9875366568914956,0.9233870967741936,0.2903225806451613,0.003913433561401982,0.008813811466097832
500,441,0.011117996902612504,0.013075363421336047,-0.008031194818613585,0.021640056185424326,0.9369501466275659,0.7983870967741937,0.3870967741935484,0.009125104053847252,0.008817382156848907
500,450,0.008086138048383873,0.008996299165559062,-0.007716902990068775,0.014927246049046515,0.9846041055718473,0.9233870967741936,0.2903225806451613,0.004468956661801185,0.00881112553179264
500,451,0.007445965253282338,0.008685252279203628,-0.007063006225507706,0.015169761329889297,0.9871700879765395,0.9193548387096776,0.3225806451612903,0.004773092065607348,0.008835108950734138
500,466,0.010414688687887974,0.01414130151760311,0.007345905803958885,0.027657546103000634,0.9347507331378296,0.806451612903226,0.3225806451612903,0.00764657917522615,0.008795076981186867
500,470,0.00944482355407672,0.011264717507506187,0.008253714819147717,0.019232165068387985,0.9871700879765395,0.9193548387096776,0.3225806451612903,0.004620186774240386,0.008839263580739498
500,474,0.011008425928594079,0.01177388750032588,-0.011008425928594079,0.017030813358724115,0.9904692082111435,0.935483870967742,0.2903225806451613,0.0036188805656087015,0.008935114368796349
500,484,0.0456263413943816,0.05658716503174272,0.04234137895400636,0.0951640285551548,0.9736070381231671,0.8870967741935486,0.3225806451612903,0.012546156803446432,0.011036237701773643
500,489,0.02817649519420229,0.03348078677419205,0.027086622692877427,0.06363093741238117,0.9864369501466274,0.931451612903226,0.1935483870967742,0.013288130983710289,0.010511411353945732
500,497,0.013328601664397866,0.016832728639697033,-0.007021826284471899,0.03605152554810047,0.9681085043988268,0.8830645161290324,0.2903225806451613,0.01405455935145578,0.010585816577076912
500,500,0.02501654828665778,0.03144175695517968,0.02393007423961535,0.05745798349380493,0.9824046920821112,0.899193548387097,0.3548387096774194,0.012282235908412164,0.01065884344279766
500,502,0.013279683684231713,0.020524867622938592,0.009112356725381687,0.02651404850184917,0.970307917888563,0.9072580645161292,0.25806451612903225,0.016045545558294943,0.010745715349912643
500,529,0.01715743033855688,0.02212170120067181,0.0008569224301027134,0.042849676683545106,0.9428152492668621,0.8225806451612904,0.3548387096774194,0.018659664618392146,0.011434393934905529
500,544,0.017766207311069593,0.01954425076855033,-0.01715274478192441,0.028725166618824002,0.9754398826979471,0.8911290322580646,0.2903225806451613,0.006699413121227295,0.008840249851346016
500,545,0.008183692014426924,0.009370543716952711,-0.007814013646566309,0.01593769360333681,0.9875366568914956,0.9233870967741936,0.2903225806451613,0.005270332278263184,0.008955847471952438
500,548,0.011492552475829143,0.013614464728127303,-0.011492552475829143,0.0231656689196825,0.9611436950146627,0.870967741935484,0.25806451612903225,0.004712035939578087,0.008805696852505207
500,556,0.008267217745014932,0.009656387387669517,-0.005492368327395525,0.015499173291027546,0.972140762463343,0.8951612903225807,0.22580645161290322,0.004962931717595746,0.008774219080805779
750,11,0.019858423591358587,0.027306666138417226,0.013784594339085743,0.052522776555269955,0.9549120234604106,0.8467741935483872,0.41935483870967744,0.011257325329126851,0.007154494524002075
750,23,0.03184434569266159,0.038901073236199984,0.03139477477816399,0.07111516743898391,0.9648093841642228,0.870967741935484,0.3548387096774194,0.01002569867658519,0.006483073811978102
750,40,0.014584405449568294,0.01861225438809352,0.01357871423533652,0.036093198135495184,0.9941348973607038,0.9475806451612905,0.3225806451612903,0.0060862824921646425,0.0066542960703372955
750,43,0.013933644397184253,0.016856222727681558,-0.0012697617057710886,0.030195065215229987,0.9541788856304986,0.8225806451612904,0.4838709677419355,0.009593955511527677,0.011397356167435646
750,58,0.010319377499399707,0.012459090160570906,0.0087240950379055,0.021800587326288222,0.9879032258064515,0.931451612903226,0.2903225806451613,0.006160063999554803,0.006482833065092564
750,62,0.0057745562080526724,0.007080538562828714,0.0023002719244686887,0.013116417452692986,0.9838709677419353,0.9233870967741936,0.22580645161290322,0.005567423773989562,0.006512990687042475
750,63,0.010439906473038718,0.013222526933155173,0.0080295238585677,0.024121152237057686,0.972873900293255,0.8870967741935486,0.3225806451612903,0.009322428865538489,0.006727508269250393
750,84,0.012020020367344841,0.015024387889969258,-0.011642087047221139,0.02962958142161369,0.9618768328445747,0.870967741935484,0.2903225806451613,0.005442245082268792,0.006840902380645275
750,86,0.008518831084074918,0.011023887918008053,-0.007384685544820968,0.02063907906413078,0.9794721407624633,0.8870967741935486,0.41935483870967744,0.008573433549533929,0.006880216766148806
750,90,0.011682303054840304,0.015405194603024334,-0.011682303054840304,0.030027055926620954,0.9255865102639295,0.8024193548387097,0.3548387096774194,0.008962124015294736,0.006975550204515457
750,99,0.012062088775564916,0.013482022242517041,-0.011902799320523627,0.020502582564949988,0.9879032258064515,0.9395161290322582,0.1935483870967742,0.005389063153415918,0.006579035427421331
750,171,0.018593420885736123,0.02092995093065161,-0.018593420885736123,0.031221562623977656,0.9890029325513194,0.935483870967742,0.25806451612903225,0.005435762145826893,0.006819350644946098
750,180,0.010204499289102387,0.011687732886092383,0.007262953447934706,0.022961080260574817,0.9681085043988268,0.8790322580645162,0.25806451612903225,0.005766268954762528,0.0068596042692661285
750,182,0.014909672812791541,0.017579472403056764,-0.014837736642220989,0.03155271969735622,0.970674486803519,0.8629032258064517,0.3870967741935484,0.005682684240802642,0.0065750181674957275
750,195,0.01712937164847972,0.01957318765154754,-0.01712937164847972,0.03213098496198654,0.9897360703812315,0.9395161290322582,0.25806451612903225,0.005229096348968244,0.0064318543300032616
750,196,0.008014470593479928,0.009527622693779254,-0.005609979176369961,0.017067408747971056,0.9776392961876832,0.903225806451613,0.22580645161290322,0.0041572775301193035,0.006463306024670601
750,205,0.01241184797254391,0.01522989704042197,-0.01162985191331245,0.02496262528002262,0.9604105571847507,0.8548387096774194,0.2903225806451613,0.009488085209722481,0.0069454084150493145
750,209,0.014727824142028112,0.017564878682675825,-0.014538242721755523,0.03175872210413218,0.9772727272727272,0.8830645161290324,0.3870967741935484,0.007685196676081227,0.0063066198490560055
750,216,0.006205478639458306,0.00804710574105769,-0.00576985529914964,0.016930016130208964,0.9912023460410555,0.9395161290322582,0.2903225806451613,0.005300850577412113,0.006528260186314583
750,222,0.017852126475190744,0.019655290590279095,-0.016593940294114873,0.031985989212989806,0.9571114369501464,0.8588709677419356,0.3548387096774194,0.009392810144251394,0.016228394582867622
750,230,0.012300954396778252,0.015549975759386138,-0.0020099153844057582,0.028383702784776685,0.911656891495601,0.7580645161290324,0.41935483870967744,0.01648940984159708,0.006502434611320496
750,242,0.014274763685534708,0.017673991795275977,-0.013411903215455823,0.03182468339800834,0.973973607038123,0.8750000000000001,0.3870967741935484,0.00748084791966023,0.006758175790309906
750,255,0.011517115708556958,0.014076881878137765,-0.0014745893568033352,0.025440877210348843,0.9490469208211144,0.8225806451612904,0.2903225806451613,0.009677692646941832,0.006388550624251366
750,257,0.01080757511954289,0.012842167360260963,-0.010227600272628479,0.02155744843184948,0.9827712609970674,0.9153225806451614,0.2903225806451613,0.0075512047586662155,0.006515031214803457
750,266,0.012327133496000897,0.015986639196887455,-0.012217286326631438,0.028744135238230224,0.9468475073313781,0.806451612903226,0.3548387096774194,0.007266199081054618,0.006673583295196295
750,277,0.03719618287868798,0.04789569573759956,0.028712565544992685,0.09330291822552679,0.9314516129032256,0.8185483870967744,0.3870967741935484,0.02189431462677256,0.008667639456689358
750,281,0.014079069078434259,0.018313510342297074,-0.006448360916692764,0.03926384523510932,0.9816715542521994,0.8951612903225807,0.3870967741935484,0.013454636108250387,0.008284333162009716
750,305,0.02835076124756597,0.0330972461709689,-0.02835076124756597,0.05616995170712471,0.9897360703812315,0.9516129032258066,0.12903225806451613,0.009192131339542328,0.007416104897856712
750,313,0.024702957540284842,0.03187866544955501,0.01827460719505325,0.06125790551304817,0.9787390029325512,0.8830645161290324,0.3870967741935484,0.010881694123869943,0.007138452492654324
750,314,0.024703000381123275,0.030527583385489065,0.006429014552850276,0.05802598297595976,0.9182551319648092,0.7862903225806454,0.3225806451612903,0.01818079630573911,0.006602459587156773
750,323,0.00977657432667911,0.011672970628361317,-0.004212988307699561,0.02006219811737537,0.9908357771260996,0.9395161290322582,0.25806451612903225,0.0077937462877842685,0.007349494844675064
750,329,0.023841379734221846,0.029052394989577887,0.014468766690697521,0.056067757308483124,0.9626099706744867,0.8629032258064517,0.2903225806451613,0.013706566765904427,0.00711333192884922
750,341,0.015056852993438952,0.020448151658761213,-0.006432392910937779,0.040915858745574935,0.9508797653958944,0.8306451612903227,0.41935483870967744,0.018462156982070977,0.007008021231740713
750,357,0.04756048889248632,0.06537668512626932,0.034694059198955074,0.12989574372768403,0.9695747800586508,0.870967741935484,0.3870967741935484,0.01794450982443748,0.009690174832940102
750,362,0.03074295204714872,0.04315287090455423,0.022804457548772916,0.09851468056440353,0.9248533724340174,0.7903225806451614,0.2903225806451613,0.016770414767726775,0.009594060480594635
750,391,0.06242279245634563,0.07643518043767708,0.06019200672744773,0.12609835565090177,0.9149560117302052,0.7580645161290324,0.41935483870967744,0.025379703680594123,0.011553232558071613
750,418,0.00643648952973308,0.007943820819571176,-0.006428620785300154,0.013557591848075388,0.9853372434017593,0.9193548387096776,0.22580645161290322,0.004697508449035306,0.007011907175183296
750,420,0.010538750560954213,0.012997525506411558,-0.010435791569761932,0.0217013044282794,0.9871700879765395,0.9274193548387099,0.25806451612903225,0.0056290521676982605,0.006515602581202984
750,422,0.011921717938093934,0.013638986481038867,-0.011089206826000009,0.022281076386570932,0.9791055718475072,0.899193548387097,0.2903225806451613,0.006229243887167784,0.007063786033540964
750,435,0.005285144899971783,0.006746173999008017,0.00041585369035601616,0.013576548732817172,0.9783724340175952,0.9112903225806452,0.1935483870967742,0.00410107716978077,0.006603325251489878
750,441,0.008630598335003015,0.010878155259082669,-0.0058462401138967834,0.020772959291934963,0.9464809384164222,0.8145161290322581,0.3548387096774194,0.008743458998299414,0.007104780524969101
750,450,0.00938928857067367,0.010795934097221248,-0.009389118662511464,0.018378702551126478,0.9908357771260996,0.9435483870967742,0.25806451612903225,0.0041097953705297365,0.006924627814441919
750,451,0.006388505760696717,0.00877355564370986,-0.005672068349667825,0.017622754350304602,0.9890029325513194,0.931451612903226,0.2903225806451613,0.005438274012938622,0.006644085049629211
750,466,0.008948242291808128,0.011188250014336185,0.0049903676845133305,0.02367979157716036,0.9560117302052785,0.8427419354838711,0.3225806451612903,0.007340174498817613,0.007067068479955196
750,470,0.009641954013204668,0.01114283444361289,0.008714187708392274,0.019240906834602355,0.9780058651026392,0.8830645161290324,0.3870967741935484,0.004970986606372941,0.006845924071967602
750,474,0.010592080237984192,0.012211953133806467,-0.010592080237984192,0.021406765468418597,0.9871700879765395,0.935483870967742,0.1935483870967742,0.003587601436001639,0.006836078129708767
750,484,0.05135221328237094,0.06303808537261843,0.04264198042801581,0.10465229526162148,0.9629765395894426,0.8588709677419356,0.3225806451612903,0.011592130086595012,0.009064735844731331
750,489,0.03569231147412211,0.04363357702003723,0.03434455092065036,0.07395091280341147,0.9824046920821112,0.9112903225806452,0.3548387096774194,0.012951847406164292,0.010225631296634674
750,497,0.01134345622267574,0.014777119159028414,0.0006909099174663424,0.029202292487025258,0.972873900293255,0.8790322580645162,0.3225806451612903,0.012063321627436145,0.010075168684124947
750,500,0.03451771233812906,0.04239576136193955,0.03272621039650403,0.07182067707180977,0.9864369501466274,0.9233870967741936,0.2903225806451613,0.012836851930666355,0.010012769140303135
